time,strength,rel.price
2017-06-15 02:50,-119,-150
2017-06-15 04:00,-701,-150
2017-06-15 04:30,-154,-150
2017-06-15 07:30,-200,-150
2017-06-15 09:45,-97,-150
2017-06-15 10:15,-219,-150
2017-06-15 10:30,-222,-150
2017-06-15 10:40,-211,-150
2017-06-15 11:00,-218,-150
2017-06-15 11:30,-208,-150
2017-06-15 11:50,-192,-150
2017-06-15 12:00,-142,-150
2017-06-15 12:35,-127,-150
2017-06-15 15:30,186,-150
2017-06-15 16:15,187,-150
2017-06-15 16:45,187,-150
2017-06-15 17:00,187,-150
2017-06-15 17:30,177,-150
2017-06-16 04:30,175,-150
2017-06-16 10:15,-27,-150
2017-06-16 10:40,-27,-150
2017-06-16 11:00,-77,-150
2017-06-16 11:30,-27,-150
2017-06-16 15:30,21,-150
2017-06-16 16:00,21,-150
2017-06-16 16:15,21,-150
2017-06-16 17:30,21,-150
2017-06-16 19:45,-27,-150
2017-06-16 22:30,29,-150
2017-06-16 23:00,51,-150
2017-06-15 12:16,0,-150

